,FoulType,Name,NumberOfShots,Team
1264,offensive,Kawhi Leonard,28.0,LAC
1302,offensive,Paul George,28.0,LAC
1274,offensive,Ivica Zubac,25.0,LAC
1254,offensive,Marcus Morris,22.0,LAC
1322,offensive,Montrezl Harrell,21.0,LAC
1308,offensive,JaMychal Green,15.0,LAC
1315,offensive,Maurice Harkless,12.0,LAC
1249,offensive,Patrick Patterson,9.0,LAC
1285,offensive,Lou Williams,9.0,LAC
1294,offensive,Patrick Beverley,7.0,LAC
