,FoulType,Name,NumberOfShots,Team
2250,personal take,Evan Fournier,20.0,ORL
2228,personal take,Nikola Vučević,8.0,ORL
2172,personal take,Terrence Ross,7.0,ORL
2203,personal take,D.J. Augustin,7.0,ORL
2213,personal take,Markelle Fultz,6.0,ORL
2168,personal take,Aaron Gordon,4.0,ORL
2223,personal take,James Ennis,4.0,ORL
2198,personal take,Jonathan Isaac,3.0,ORL
2181,personal take,Wesley Iwundu,2.0,ORL
2244,personal take,Michael Carter-Williams,2.0,ORL
