,FoulType,Name,NumberOfShots,Team
2721,loose ball,Jakob Poeltl,10.0,SAS
2702,loose ball,Rudy Gay,8.0,SAS
2711,loose ball,DeMar DeRozan,6.0,SAS
2778,loose ball,Trey Lyles,5.0,SAS
2726,loose ball,Jakob Poeltl,4.0,SAS
2732,loose ball,LaMarcus Aldridge,4.0,SAS
2717,loose ball,Derrick White,3.0,SAS
2752,loose ball,DeMarre Carroll,3.0,SAS
2758,loose ball,Patty Mills,3.0,SAS
2763,loose ball,Lonnie Walker,3.0,SAS
