,FoulType,Name,NumberOfShots,Team
1290,personal,Patrick Beverley,98.0,LAC
1307,personal,JaMychal Green,83.0,LAC
1253,personal,Marcus Morris,78.0,LAC
1236,personal,Landry Shamet,70.0,LAC
1301,personal,Paul George,60.0,LAC
1262,personal,Kawhi Leonard,58.0,LAC
1329,personal,Jerome Robinson,43.0,LAC
1241,personal,Reggie Jackson,39.0,LAC
1282,personal,Lou Williams,36.0,LAC
1221,personal,Rodney McGruder,34.0,LAC
