,FoulType,Name,NumberOfShots,Team
781,personal take,Nikola Jokić,23.0,DEN
797,personal take,Mason Plumlee,17.0,DEN
733,personal take,Monte Morris,8.0,DEN
775,personal take,Jerami Grant,8.0,DEN
747,personal take,Gary Harris,7.0,DEN
717,personal take,Will Barton,6.0,DEN
752,personal take,Jordan McRae,5.0,DEN
767,personal take,Jamal Murray,5.0,DEN
699,personal take,PJ Dozier,4.0,DEN
788,personal take,Malik Beasley,4.0,DEN
