,FoulType,Name,NumberOfShots,Team
89,personal take,Vince Carter,11.0,ATL
94,personal take,Kevin Huerter,11.0,ATL
42,personal take,Trae Young,9.0,ATL
81,personal take,De'Andre Hunter,5.0,ATL
10,personal take,Jabari Parker,3.0,ATL
36,personal take,Jeff Teague,3.0,ATL
61,personal take,DeAndre' Bembry,3.0,ATL
101,personal take,Cam Reddish,3.0,ATL
4,personal take,John Collins,2.0,ATL
73,personal take,Allen Crabbe,2.0,ATL
