,FoulType,Name,NumberOfShots,Team
234,shooting,Jarrett Allen,95.0,BRK
198,shooting,Joe Harris,79.0,BRK
284,shooting,Spencer Dinwiddie,64.0,BRK
306,shooting,DeAndre Jordan,58.0,BRK
272,shooting,Garrett Temple,57.0,BRK
302,shooting,Timothé Luwawu-Cabarrot,49.0,BRK
203,shooting,Taurean Prince,48.0,BRK
215,shooting,Wilson Chandler,46.0,BRK
261,shooting,Rodions Kurucs,42.0,BRK
290,shooting,Caris LeVert,40.0,BRK
