,FoulType,Name,NumberOfShots,Team
2225,shooting,Nikola Vučević,92.0,ORL
2184,shooting,Mohamed Bamba,77.0,ORL
2219,shooting,James Ennis,69.0,ORL
2210,shooting,Markelle Fultz,69.0,ORL
2249,shooting,Evan Fournier,56.0,ORL
2163,shooting,Aaron Gordon,55.0,ORL
2169,shooting,Terrence Ross,55.0,ORL
2232,shooting,Khem Birch,53.0,ORL
2195,shooting,Jonathan Isaac,44.0,ORL
2206,shooting,Gary Clark,35.0,ORL
