,FoulType,Name,NumberOfShots,Team
675,shooting,Maxi Kleber,116.0,DAL
610,shooting,Kristaps Porziņģis,112.0,DAL
626,shooting,Dorian Finney-Smith,89.0,DAL
655,shooting,Willie Cauley-Stein,67.0,DAL
587,shooting,Luka Dončić,56.0,DAL
603,shooting,Tim Hardaway,56.0,DAL
668,shooting,Dwight Powell,53.0,DAL
638,shooting,Delon Wright,46.0,DAL
644,shooting,Seth Curry,45.0,DAL
648,shooting,Justin Jackson,38.0,DAL
