,FoulType,Name,NumberOfShots,Team
1337,personal,Danny Green,77.0,LAL
1423,personal,Alex Caruso,66.0,LAL
1410,personal,Kentavious Caldwell-Pope,65.0,LAL
1431,personal,Dwight Howard,64.0,LAL
1363,personal,Avery Bradley,63.0,LAL
1343,personal,LeBron James,59.0,LAL
1376,personal,Rajon Rondo,51.0,LAL
1350,personal,JaVale McGee,46.0,LAL
1370,personal,Markieff Morris,46.0,LAL
1393,personal,Anthony Davis,43.0,LAL
