,FoulType,Name,NumberOfShots,Team
978,away from play,D'Angelo Russell,2.0,GSW
928,away from play,Glenn Robinson,1.0,GSW
1023,away from play,Eric Paschall,1.0,GSW
1029,away from play,Kevon Looney,1.0,GSW
