,FoulType,Name,NumberOfShots,Team
2251,offensive,Evan Fournier,19.0,ORL
2165,offensive,Aaron Gordon,19.0,ORL
2212,offensive,Markelle Fultz,18.0,ORL
2221,offensive,James Ennis,16.0,ORL
2171,offensive,Terrence Ross,15.0,ORL
2234,offensive,Khem Birch,14.0,ORL
2185,offensive,Mohamed Bamba,14.0,ORL
2202,offensive,D.J. Augustin,13.0,ORL
2227,offensive,Nikola Vučević,12.0,ORL
2197,offensive,Jonathan Isaac,7.0,ORL
