,Name,NumberOfShots,Team
582,Moritz Wagner,156.0,WAS
576,Isaac Bonga,156.0,WAS
565,Dāvis Bertāns,145.0,WAS
566,Bradley Beal,134.0,WAS
568,Troy Brown,132.0,WAS
577,Ian Mahinmi,115.0,WAS
580,Jerome Robinson,112.0,WAS
584,Thomas Bryant,109.0,WAS
585,Ish Smith,107.0,WAS
579,Rui Hachimura,105.0,WAS
