,FoulType,Name,NumberOfShots,Team
2261,personal,Ben Simmons,74.0,PHI
2255,personal,Matisse Thybulle,57.0,PHI
2352,personal,James Ennis,57.0,PHI
2290,personal,Alec Burks,56.0,PHI
2341,personal,Josh Richardson,54.0,PHI
2315,personal,Tobias Harris,51.0,PHI
2335,personal,Furkan Korkmaz,39.0,PHI
2321,personal,Joel Embiid,37.0,PHI
2297,personal,Shake Milton,32.0,PHI
2270,personal,Glenn Robinson,30.0,PHI
