,FoulType,Name,NumberOfShots,Team
2009,flagrant,Bobby Portis,3.0,NYK
2065,flagrant,Marcus Morris,3.0,NYK
2050,flagrant,Julius Randle,2.0,NYK
1972,flagrant,Damyean Dotson,1.0,NYK
1983,flagrant,Reggie Bullock,1.0,NYK
2016,flagrant,Taj Gibson,1.0,NYK
2036,flagrant,Mitchell Robinson,1.0,NYK
2042,flagrant,Maurice Harkless,1.0,NYK
2058,flagrant,Elfrid Payton,1.0,NYK
