,FoulType,Name,NumberOfShots,Team
2461,shooting,Hassan Whiteside,127.0,POR
2560,shooting,Kent Bazemore,94.0,POR
2492,shooting,CJ McCollum,90.0,POR
2515,shooting,Carmelo Anthony,72.0,POR
2469,shooting,Anfernee Simons,64.0,POR
2534,shooting,Mario Hezonja,55.0,POR
2546,shooting,Damian Lillard,53.0,POR
2541,shooting,Nassir Little,47.0,POR
2553,shooting,Skal Labissière,45.0,POR
2529,shooting,Jusuf Nurkić,39.0,POR
