,FoulType,Name,NumberOfShots,Team
627,personal,Dorian Finney-Smith,74.0,DAL
602,personal,Tim Hardaway,62.0,DAL
643,personal,Seth Curry,57.0,DAL
588,personal,Luka Dončić,55.0,DAL
676,personal,Maxi Kleber,41.0,DAL
639,personal,Delon Wright,40.0,DAL
656,personal,Willie Cauley-Stein,30.0,DAL
611,personal,Kristaps Porziņģis,28.0,DAL
649,personal,Justin Jackson,27.0,DAL
669,personal,Dwight Powell,26.0,DAL
