,FoulType,Name,NumberOfShots,Team
2060,personal,Marcus Morris,78.0,NYK
1996,personal,Frank Ntilikina,71.0,NYK
2030,personal,Mitchell Robinson,49.0,NYK
2045,personal,Julius Randle,44.0,NYK
1992,personal,RJ Barrett,40.0,NYK
2051,personal,Elfrid Payton,39.0,NYK
2038,personal,Maurice Harkless,33.0,NYK
2013,personal,Taj Gibson,32.0,NYK
1974,personal,Kevin Knox,25.0,NYK
1979,personal,Reggie Bullock,25.0,NYK
