,FoulType,Name,NumberOfShots,Team
1141,loose ball,Domantas Sabonis,26.0,IND
1202,loose ball,Doug McDermott,14.0,IND
1165,loose ball,T.J. Warren,11.0,IND
1178,loose ball,JaKarr Sampson,9.0,IND
1190,loose ball,Myles Turner,9.0,IND
1209,loose ball,Goga Bitadze,9.0,IND
1135,loose ball,Jeremy Lamb,8.0,IND
1148,loose ball,Justin Holiday,4.0,IND
1154,loose ball,Malcolm Brogdon,4.0,IND
1160,loose ball,Aaron Holiday,4.0,IND
