,FoulType,Name,NumberOfShots,Team
962,loose ball,Willie Cauley-Stein,15.0,GSW
919,loose ball,Damion Lee,12.0,GSW
932,loose ball,Alec Burks,12.0,GSW
982,loose ball,Marquese Chriss,7.0,GSW
985,loose ball,Dragan Bender,5.0,GSW
958,loose ball,Draymond Green,5.0,GSW
1028,loose ball,Kevon Looney,4.0,GSW
944,loose ball,Ky Bowman,3.0,GSW
939,loose ball,Juan Toscano-Anderson,3.0,GSW
1001,loose ball,Omari Spellman,3.0,GSW
