,FoulType,Name,NumberOfShots,Team
1756,offensive,Karl-Anthony Towns,28.0,MIN
1866,offensive,Andrew Wiggins,16.0,MIN
1812,offensive,Jarrett Culver,15.0,MIN
1789,offensive,Robert Covington,14.0,MIN
1804,offensive,Josh Okogie,12.0,MIN
1749,offensive,Gorgui Dieng,10.0,MIN
1861,offensive,Jeff Teague,10.0,MIN
1833,offensive,Malik Beasley,8.0,MIN
1766,offensive,Juan Hernangómez,7.0,MIN
1828,offensive,James Johnson,7.0,MIN
