,FoulType,Name,NumberOfShots,Team
2869,shooting,Kyle Lowry,96.0,TOR
2870,personal,Kyle Lowry,91.0,TOR
2837,shooting,OG Anunoby,87.0,TOR
2855,shooting,Serge Ibaka,83.0,TOR
2838,personal,OG Anunoby,78.0,TOR
2801,shooting,Chris Boucher,77.0,TOR
2806,shooting,Marc Gasol,74.0,TOR
2862,shooting,Pascal Siakam,73.0,TOR
2863,personal,Pascal Siakam,69.0,TOR
2785,personal,Fred VanVleet,68.0,TOR
