,FoulType,Name,NumberOfShots,Team
2029,shooting,Mitchell Robinson,121.0,NYK
2059,shooting,Marcus Morris,100.0,NYK
2037,shooting,Maurice Harkless,97.0,NYK
2044,shooting,Julius Randle,73.0,NYK
1991,shooting,RJ Barrett,58.0,NYK
2012,shooting,Taj Gibson,56.0,NYK
1973,shooting,Kevin Knox,56.0,NYK
2004,shooting,Bobby Portis,51.0,NYK
1997,shooting,Frank Ntilikina,50.0,NYK
2052,shooting,Elfrid Payton,38.0,NYK
