,FoulType,Name,NumberOfShots,Team
1272,shooting,Ivica Zubac,130.0,LAC
1320,shooting,Montrezl Harrell,104.0,LAC
1252,shooting,Marcus Morris,100.0,LAC
1313,shooting,Maurice Harkless,97.0,LAC
1306,shooting,JaMychal Green,90.0,LAC
1235,shooting,Landry Shamet,72.0,LAC
1291,shooting,Patrick Beverley,64.0,LAC
1300,shooting,Paul George,63.0,LAC
1328,shooting,Jerome Robinson,60.0,LAC
1263,shooting,Kawhi Leonard,46.0,LAC
