,FoulType,Name,NumberOfShots,Team
591,technical,Luka Dončić,13.0,DAL
615,technical,Kristaps Porziņģis,7.0,DAL
606,technical,Tim Hardaway,5.0,DAL
624,technical,Trey Burke,2.0,DAL
632,technical,Dorian Finney-Smith,2.0,DAL
659,technical,Willie Cauley-Stein,2.0,DAL
673,technical,Dwight Powell,2.0,DAL
681,technical,Maxi Kleber,2.0,DAL
