,FoulType,Name,NumberOfShots,Team
475,shooting,P.J. Washington,98.0,CHO
481,shooting,Cody Zeller,62.0,CHO
417,shooting,Miles Bridges,61.0,CHO
425,shooting,Bismack Biyombo,51.0,CHO
448,shooting,Terry Rozier,49.0,CHO
469,shooting,Marvin Williams,44.0,CHO
486,shooting,Malik Monk,38.0,CHO
455,shooting,Cody Martin,33.0,CHO
463,shooting,Devonte' Graham,28.0,CHO
408,shooting,Dwayne Bacon,21.0,CHO
