,Name,NumberOfShots,Team
282,Dillon Brooks,287.0,MEM
290,Jaren Jackson,234.0,MEM
288,Jae Crowder,204.0,MEM
277,Jonas Valančiūnas,199.0,MEM
285,Gorgui Dieng,129.0,MEM
292,Kyle Anderson,116.0,MEM
291,De'Anthony Melton,111.0,MEM
283,Ja Morant,111.0,MEM
289,Brandon Clarke,103.0,MEM
294,Solomon Hill,91.0,MEM
