,FoulType,Name,NumberOfShots,Team
2323,loose ball,Joel Embiid,18.0,PHI
2281,loose ball,Al Horford,14.0,PHI
2293,loose ball,Alec Burks,12.0,PHI
2304,loose ball,Mike Scott,11.0,PHI
2354,loose ball,James Ennis,10.0,PHI
2264,loose ball,Ben Simmons,8.0,PHI
2343,loose ball,Josh Richardson,6.0,PHI
2257,loose ball,Matisse Thybulle,5.0,PHI
2318,loose ball,Tobias Harris,5.0,PHI
2331,loose ball,Kyle O'Quinn,5.0,PHI
