,FoulType,Name,NumberOfShots,Team
1415,away from play,Kentavious Caldwell-Pope,2.0,LAL
1362,away from play,Kyle Kuzma,1.0,LAL
1419,away from play,J.R. Smith,1.0,LAL
1429,away from play,Alex Caruso,1.0,LAL
