,Name,NumberOfShots,Team
366,C. Paul - paulch01,296.0,OKC
368,D. Schröder - schrode01,171.0,OKC
361,S. Gilgeous-Alexander - gilgesh01,169.0,OKC
365,D. Gallinari - gallida01,111.0,OKC
364,S. Adams - adamsst01,42.0,OKC
359,N. Noel - noelne01,30.0,OKC
370,H. Diallo - diallha01,25.0,OKC
358,A. Nader - naderab01,20.0,OKC
362,D. Bazley - bazleda01,15.0,OKC
360,T. Ferguson - fergute01,9.0,OKC
