,Name,NumberOfShots,Team
288,K. Middleton - middlkh01,272.0,MIL
301,G. Antetokounmpo - antetgi01,97.0,MIL
298,E. Bledsoe - bledser01,86.0,MIL
289,B. Lopez - lopezbr01,48.0,MIL
286,D. DiVincenzo - divindo01,32.0,MIL
296,M. Williams - willima02,31.0,MIL
299,G. Hill - hillge01,28.0,MIL
300,K. Korver - korveky01,27.0,MIL
294,E. İlyasova - ilyaser01,26.0,MIL
293,W. Matthews - matthwe02,19.0,MIL
