,Name,NumberOfShots,Team
170,D. Russell - russeda01,138.0,GSW
176,A. Wiggins - wiggian01,118.0,GSW
164,A. Burks - burksal01,109.0,GSW
178,E. Paschall - pascher01,105.0,GSW
163,G. Robinson - robingl02,104.0,GSW
162,D. Lee - leeda03,64.0,GSW
166,J. Poole - poolejo01,49.0,GSW
165,K. Bowman - bowmaky01,47.0,GSW
174,O. Spellman - spellom01,27.0,GSW
167,D. Green - greendr01,27.0,GSW
