,Name,NumberOfShots,Team
206,Russell Westbrook,359.0,HOU
197,James Harden,275.0,HOU
198,Robert Covington,114.0,HOU
201,Austin Rivers,100.0,HOU
195,Clint Capela,94.0,HOU
207,Eric Gordon,92.0,HOU
191,Danuel House,73.0,HOU
192,Jeff Green,67.0,HOU
208,P.J. Tucker,50.0,HOU
190,Ben McLemore,39.0,HOU
