,Name,NumberOfShots,Team
345,Andrew Wiggins,167.0,MIN
331,Robert Covington,114.0,MIN
335,Jarrett Culver,109.0,MIN
324,Karl-Anthony Towns,105.0,MIN
344,Jeff Teague,91.0,MIN
334,Josh Okogie,84.0,MIN
327,Shabazz Napier,74.0,MIN
341,D'Angelo Russell,61.0,MIN
339,Malik Beasley,56.0,MIN
338,James Johnson,53.0,MIN
