,Name,NumberOfShots,Team
449,Devin Booker,202.0,PHO
448,Dario Šarić,115.0,PHO
447,Deandre Ayton,105.0,PHO
451,Mikal Bridges,101.0,PHO
438,Ricky Rubio,97.0,PHO
439,Kelly Oubre,95.0,PHO
442,Aron Baynes,49.0,PHO
443,Cheick Diallo,47.0,PHO
440,Frank Kaminsky,43.0,PHO
436,Cameron Johnson,38.0,PHO
