,Name,NumberOfShots,Team
528,Pascal Siakam,213.0,TOR
514,Fred VanVleet,165.0,TOR
529,Kyle Lowry,139.0,TOR
522,Norman Powell,132.0,TOR
526,Rondae Hollis-Jefferson,105.0,TOR
524,OG Anunoby,100.0,TOR
527,Serge Ibaka,85.0,TOR
515,Terence Davis,82.0,TOR
516,Chris Boucher,48.0,TOR
530,Patrick McCaw,31.0,TOR
