,Name,NumberOfShots,Team
468,Damian Lillard,249.0,POR
453,Hassan Whiteside,159.0,POR
459,CJ McCollum,141.0,POR
470,Kent Bazemore,69.0,POR
463,Carmelo Anthony,69.0,POR
454,Anfernee Simons,53.0,POR
460,Trevor Ariza,42.0,POR
466,Mario Hezonja,38.0,POR
465,Jusuf Nurkić,34.0,POR
455,Gary Trent,27.0,POR
