,Name,NumberOfShots,Team
244,Montrezl Harrell,266.0,LAC
238,Lou Williams,127.0,LAC
234,Kawhi Leonard,109.0,LAC
236,Ivica Zubac,98.0,LAC
241,Paul George,96.0,LAC
243,Maurice Harkless,51.0,LAC
242,JaMychal Green,49.0,LAC
232,Marcus Morris,48.0,LAC
239,Patrick Beverley,44.0,LAC
229,Landry Shamet,38.0,LAC
