,Name,NumberOfShots,Team
552,Bradley Beal,202.0,WAS
570,Ish Smith,118.0,WAS
553,Troy Brown,113.0,WAS
564,Rui Hachimura,93.0,WAS
567,Moritz Wagner,90.0,WAS
556,Shabazz Napier,74.0,WAS
561,Isaac Bonga,74.0,WAS
569,Thomas Bryant,71.0,WAS
562,Ian Mahinmi,51.0,WAS
559,Jordan McRae,44.0,WAS
