,Name,NumberOfShots,Team
497,DeMar DeRozan,194.0,SAS
505,Dejounte Murray,97.0,SAS
502,LaMarcus Aldridge,92.0,SAS
498,Derrick White,89.0,SAS
508,Patty Mills,55.0,SAS
509,Lonnie Walker,54.0,SAS
496,Rudy Gay,52.0,SAS
499,Jakob Poeltl,52.0,SAS
500,Jakob Poeltl,49.0,SAS
512,Trey Lyles,42.0,SAS
