,Name,NumberOfShots,Team
110,Luka Dončić,270.0,DAL
118,Delon Wright,111.0,DAL
124,Dwight Powell,75.0,DAL
116,Dorian Finney-Smith,72.0,DAL
112,Tim Hardaway,71.0,DAL
113,Kristaps Porziņģis,60.0,DAL
122,Willie Cauley-Stein,57.0,DAL
111,Boban Marjanović,56.0,DAL
125,Maxi Kleber,52.0,DAL
119,Seth Curry,52.0,DAL
