,Name,NumberOfShots,Team
384,Shai Gilgeous-Alexander,226.0,OKC
391,Dennis Schröder,184.0,OKC
387,Steven Adams,130.0,OKC
389,Chris Paul,66.0,OKC
393,Hamidou Diallo,56.0,OKC
388,Danilo Gallinari,55.0,OKC
381,Abdel Nader,45.0,OKC
392,Luguentz Dort,42.0,OKC
382,Nerlens Noel,40.0,OKC
385,Darius Bazley,36.0,OKC
