,Name,NumberOfShots,Team
210,Domantas Sabonis,255.0,IND
215,T.J. Warren,193.0,IND
213,Malcolm Brogdon,144.0,IND
221,Doug McDermott,96.0,IND
220,T.J. McConnell,89.0,IND
219,Myles Turner,84.0,IND
214,Aaron Holiday,82.0,IND
209,Jeremy Lamb,56.0,IND
216,Victor Oladipo,36.0,IND
217,JaKarr Sampson,35.0,IND
