,Name,NumberOfShots,Team
22,Jaylen Brown,206.0,BOS
34,Jayson Tatum,205.0,BOS
28,Kemba Walker,146.0,BOS
36,Gordon Hayward,110.0,BOS
32,Daniel Theis,105.0,BOS
29,Brad Wanamaker,88.0,BOS
26,Marcus Smart,65.0,BOS
24,Grant Williams,44.0,BOS
23,Robert Williams,28.0,BOS
33,Javonte Green,22.0,BOS
