,Name,NumberOfShots,Team
54,Spencer Dinwiddie,215.0,BRK
37,Joe Harris,165.0,BRK
55,Caris LeVert,112.0,BRK
44,Jarrett Allen,96.0,BRK
59,DeAndre Jordan,66.0,BRK
52,Garrett Temple,62.0,BRK
53,Kyrie Irving,61.0,BRK
58,Timothé Luwawu-Cabarrot,52.0,BRK
38,Taurean Prince,47.0,BRK
46,Džanan Musa,39.0,BRK
