,Name,NumberOfShots,Team
216,Derrick Favors,11.0,NOP
211,Jahlil Okafor,8.0,NOP
214,Jrue Holiday,5.0,NOP
213,E'Twaun Moore,3.0,NOP
208,Zion Williamson,2.0,NOP
209,Nicolò Melli,2.0,NOP
210,Kenrich Williams,1.0,NOP
212,Lonzo Ball,1.0,NOP
215,Frank Jackson,1.0,NOP
