,Name,NumberOfShots,Team
19,Daniel Theis,10.0,BOS
16,Marcus Smart,8.0,BOS
13,Jaylen Brown,7.0,BOS
21,Jayson Tatum,7.0,BOS
15,Grant Williams,6.0,BOS
12,Tacko Fall,4.0,BOS
20,Javonte Green,4.0,BOS
14,Robert Williams,2.0,BOS
17,Brad Wanamaker,1.0,BOS
18,Romeo Langford,1.0,BOS
