,Name,NumberOfShots,Team
340,Ian Mahinmi,16.0,WAS
342,Rui Hachimura,14.0,WAS
345,Thomas Bryant,14.0,WAS
337,Anžejs Pasečņiks,11.0,WAS
344,Moritz Wagner,6.0,WAS
332,Johnathan Williams,4.0,WAS
339,Isaac Bonga,4.0,WAS
333,Dāvis Bertāns,2.0,WAS
334,Bradley Beal,2.0,WAS
335,Troy Brown,2.0,WAS
