,Name,NumberOfShots,Team
318,Serge Ibaka,79.0,TOR
319,Pascal Siakam,42.0,TOR
313,Marc Gasol,10.0,TOR
316,OG Anunoby,8.0,TOR
310,Fred VanVleet,4.0,TOR
311,Terence Davis,4.0,TOR
312,Chris Boucher,3.0,TOR
315,Norman Powell,3.0,TOR
314,Malcolm Miller,1.0,TOR
317,Rondae Hollis-Jefferson,1.0,TOR
