,Name,NumberOfShots,Team
323,Tony Bradley,10.0,UTA
326,Jordan Clarkson,9.0,UTA
331,Rudy Gobert,8.0,UTA
322,Georges Niang,6.0,UTA
330,Jeff Green,5.0,UTA
324,Donovan Mitchell,3.0,UTA
329,Dante Exum,3.0,UTA
325,Bojan Bogdanović,2.0,UTA
327,Ed Davis,1.0,UTA
328,Joe Ingles,1.0,UTA
