,Name,NumberOfShots,Team
105,Andre Drummond,66.0,DET
94,John Henson,20.0,DET
101,Markieff Morris,10.0,DET
96,Christian Wood,8.0,DET
103,Thon Maker,8.0,DET
98,Blake Griffin,7.0,DET
102,Bruce Brown,6.0,DET
97,Derrick Rose,5.0,DET
99,Reggie Jackson,3.0,DET
95,Luke Kennard,2.0,DET
