,Name,NumberOfShots,Team
159,Anthony Davis,27.0,LAL
154,JaVale McGee,19.0,LAL
155,Kyle Kuzma,15.0,LAL
163,Dwight Howard,15.0,LAL
156,Markieff Morris,10.0,LAL
153,LeBron James,7.0,LAL
157,Rajon Rondo,5.0,LAL
161,Kentavious Caldwell-Pope,3.0,LAL
158,Devontae Cacok,1.0,LAL
160,Quinn Cook,1.0,LAL
