,Name,NumberOfShots,Team
114,Marquese Chriss,15.0,GSW
112,Willie Cauley-Stein,11.0,GSW
117,Andrew Wiggins,10.0,GSW
111,Draymond Green,5.0,GSW
115,Dragan Bender,5.0,GSW
106,Glenn Robinson,4.0,GSW
118,Eric Paschall,3.0,GSW
116,Alen Smailagić,2.0,GSW
107,Alec Burks,1.0,GSW
108,Juan Toscano-Anderson,1.0,GSW
