,FoulType,Name,NumberOfShots,Team
2562,shooting,Rudy Gobert,198.0,UTA
2516,shooting,Donovan Mitchell,149.0,UTA
2563,personal,Rudy Gobert,141.0,UTA
2521,shooting,Bojan Bogdanović,110.0,UTA
2517,personal,Donovan Mitchell,105.0,UTA
2528,shooting,Jordan Clarkson,77.0,UTA
2547,personal,Joe Ingles,73.0,UTA
2522,personal,Bojan Bogdanović,66.0,UTA
2539,shooting,Mike Conley,64.0,UTA
2540,personal,Mike Conley,54.0,UTA
