,Name,NumberOfShots,Team
494,De'Aaron Fox,283.0,SAC
484,Harrison Barnes,225.0,SAC
496,Kent Bazemore,152.0,SAC
488,Bogdan Bogdanović,128.0,SAC
497,Cory Joseph,113.0,SAC
487,Richaun Holmes,104.0,SAC
490,Buddy Hield,99.0,SAC
489,Nemanja Bjelica,95.0,SAC
477,Alex Len,88.0,SAC
481,Trevor Ariza,80.0,SAC
