,FoulType,Name,NumberOfShots,Team
1941,offensive,Michael Carter-Williams,32.0,ORL
1948,offensive,Evan Fournier,19.0,ORL
1899,offensive,D.J. Augustin,17.0,ORL
1921,offensive,James Ennis,12.0,ORL
1912,offensive,Markelle Fultz,11.0,ORL
1933,offensive,Khem Birch,8.0,ORL
1869,offensive,Aaron Gordon,7.0,ORL
1895,offensive,Jonathan Isaac,6.0,ORL
1904,offensive,Gary Clark,6.0,ORL
1927,offensive,Nikola Vučević,3.0,ORL
