,FoulType,Name,NumberOfShots,Team
2118,shooting,Devin Booker,187.0,PHO
2070,shooting,Kelly Oubre,120.0,PHO
2064,shooting,Ricky Rubio,91.0,PHO
2112,shooting,Dario Šarić,58.0,PHO
2124,shooting,Mikal Bridges,44.0,PHO
2106,shooting,Deandre Ayton,44.0,PHO
2076,shooting,Frank Kaminsky,41.0,PHO
2050,shooting,Elie Okobo,27.0,PHO
2088,shooting,Aron Baynes,27.0,PHO
2059,shooting,Cameron Johnson,22.0,PHO
