,FoulType,Name,NumberOfShots,Team
2654,loose ball,Moritz Wagner,16.0,WAS
2596,loose ball,Anžejs Pasečņiks,15.0,WAS
2663,loose ball,Thomas Bryant,13.0,WAS
2631,loose ball,Ian Mahinmi,9.0,WAS
2626,loose ball,Isaac Bonga,8.0,WAS
2576,loose ball,Dāvis Bertāns,7.0,WAS
2583,loose ball,Bradley Beal,7.0,WAS
2570,loose ball,Johnathan Williams,6.0,WAS
2604,loose ball,Shabazz Napier,6.0,WAS
2590,loose ball,Troy Brown,6.0,WAS
