,FoulType,Name,NumberOfShots,Team
1371,offensive,Jae Crowder,25.0,MIA
1356,offensive,Duncan Robinson,24.0,MIA
1437,offensive,Kelly Olynyk,23.0,MIA
1419,offensive,Derrick Jones,23.0,MIA
1377,offensive,Goran Dragić,22.0,MIA
1415,offensive,Kendrick Nunn,14.0,MIA
1392,offensive,Jimmy Butler,10.0,MIA
1398,offensive,Bam Adebayo,10.0,MIA
1363,offensive,Solomon Hill,9.0,MIA
1386,offensive,Meyers Leonard,7.0,MIA
