,FoulType,Name,NumberOfShots,Team
1100,personal take,Kawhi Leonard,15.0,LAC
1094,personal take,Marcus Morris,9.0,LAC
1134,personal take,Paul George,9.0,LAC
1119,personal take,Lou Williams,6.0,LAC
1126,personal take,Patrick Beverley,4.0,LAC
1156,personal take,Jerome Robinson,4.0,LAC
1065,personal take,Rodney McGruder,3.0,LAC
1069,personal take,Terance Mann,3.0,LAC
1078,personal take,Landry Shamet,2.0,LAC
1141,personal take,JaMychal Green,2.0,LAC
