,FoulType,Name,NumberOfShots,Team
931,personal take,James Harden,27.0,HOU
972,personal take,Russell Westbrook,16.0,HOU
940,personal take,Robert Covington,7.0,HOU
949,personal take,Austin Rivers,4.0,HOU
954,personal take,Chris Clemons,4.0,HOU
978,personal take,Eric Gordon,4.0,HOU
917,personal take,Thabo Sefolosha,3.0,HOU
924,personal take,Clint Capela,3.0,HOU
912,personal take,Jeff Green,2.0,HOU
902,personal take,Ben McLemore,1.0,HOU
