,FoulType,Name,NumberOfShots,Team
851,personal,D'Angelo Russell,72.0,GSW
881,personal,Andrew Wiggins,67.0,GSW
807,personal,Damion Lee,55.0,GSW
819,personal,Alec Burks,53.0,GSW
832,personal,Jordan Poole,43.0,GSW
856,personal,Marquese Chriss,43.0,GSW
891,personal,Eric Paschall,38.0,GSW
838,personal,Draymond Green,25.0,GSW
843,personal,Willie Cauley-Stein,23.0,GSW
814,personal,Glenn Robinson,17.0,GSW
