,FoulType,Name,NumberOfShots,Team
2481,personal take,Kyle Lowry,13.0,TOR
2412,personal take,Fred VanVleet,12.0,TOR
2473,personal take,Pascal Siakam,11.0,TOR
2450,personal take,Norman Powell,9.0,TOR
2418,personal take,Terence Davis,5.0,TOR
2457,personal take,OG Anunoby,5.0,TOR
2406,personal take,Paul Watson,3.0,TOR
2431,personal take,Marc Gasol,2.0,TOR
2465,personal take,Rondae Hollis-Jefferson,2.0,TOR
2426,personal take,Chris Boucher,1.0,TOR
