,FoulType,Name,NumberOfShots,Team
1528,offensive,Gorgui Dieng,20.0,MIN
1550,offensive,Shabazz Napier,19.0,MIN
1585,offensive,Josh Okogie,19.0,MIN
1599,offensive,Treveon Graham,18.0,MIN
1570,offensive,Robert Covington,18.0,MIN
1627,offensive,Jeff Teague,11.0,MIN
1546,offensive,Juan Hernangómez,11.0,MIN
1539,offensive,Karl-Anthony Towns,7.0,MIN
1617,offensive,D'Angelo Russell,7.0,MIN
1608,offensive,Malik Beasley,7.0,MIN
